bwwt4n; 25; bin white with t four now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 17 23 20 2 16 17 25
bwwt4p; 28; bin white with t four please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 17 23 20 2 18 14 7 3 21 7
bwwt4s; 28; bin white with t four please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 17 23 20 2 18 14 7 3 21 7
bwwt5a; 26; bin white with t five soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 11 24 7 2 21 17 17 16
bwwt5n; 25; bin white with t five now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 11 24 7 2 16 17 25
bwwt5p; 28; bin white with t five please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 11 24 7 2 18 14 7 3 21 7
bwwt5s; 28; bin white with t five please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 8 11 24 7 2 18 14 7 3 21 7
bwwt6a; 25; bin white with t six soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 21 11 26 2 21 17 17 16
bwwt6p; 27; bin white with t six please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 21 11 26 2 18 14 7 3 21 7
bwwt6s; 27; bin white with t six please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 21 11 26 2 18 14 7 3 21 7
bwwt7a; 27; bin white with t seven soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 21 7 24 7 16 2 21 17 17 16
bwwt7p; 29; bin white with t seven please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 21 7 24 7 16 2 18 14 7 3 21 7
bwwt8a; 27; bin white with t eight soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 7 11 9 10 22 2 21 17 17 16
bwwt8n; 26; bin white with t eight now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 7 11 9 10 22 2 16 17 25
bwwt9n; 25; bin white with t nine now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 16 11 16 7 2 16 17 25
bwwt9s; 25; bin white with t nine now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 22 2 16 11 16 7 2 16 17 25
bwwu1a; 25; bin white with u one soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 23 2 17 16 7 2 21 17 17 16
bwwu1p; 27; bin white with u one please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 23 2 17 16 7 2 18 14 7 3 21 7
bwwu2a; 25; bin white with u two soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 23 2 22 25 17 2 21 17 17 16
bwwuzp; 28; bin white with u zero please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 23 2 28 7 20 17 2 18 14 7 3 21 7
bwwuzs; 28; bin white with u zero please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 23 2 28 7 20 17 2 18 14 7 3 21 7
bwwy1s; 27; bin white with y one please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 27 2 17 16 7 2 18 14 7 3 21 7
bwwy2p; 27; bin white with y two please;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 27 2 22 25 17 2 18 14 7 3 21 7
bwwy3a; 25; bin white with y two soon;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 27 2 22 25 17 2 21 17 17 16
bwwyzn; 25; bin white with y zero now;  4 11 16 2 25 10 11 22 7 2 25 11 22 10 2 27 2 28 7 20 17 2 16 17 25
lbaa2n; 21; lay blue at a two now;  14 3 27 2 4 14 23 7 2 3 22 2 3 2 22 25 17 2 16 17 25
lbaa3s; 21; lay blue at a two now;  14 3 27 2 4 14 23 7 2 3 22 2 3 2 22 25 17 2 16 17 25
lbaa4p; 25; lay blue at a four please;  14 3 27 2 4 14 23 7 2 3 22 2 3 2 8 17 23 20 2 18 14 7 3 21 7
lbaa5a; 23; lay blue at a five soon;  14 3 27 2 4 14 23 7 2 3 22 2 3 2 8 11 24 7 2 21 17 17 16
lbac8n; 23; lay blue at c eight now;  14 3 27 2 4 14 23 7 2 3 22 2 5 2 7 11 9 10 22 2 16 17 25
lbac9n; 22; lay blue at c nine now;  14 3 27 2 4 14 23 7 2 3 22 2 5 2 16 11 16 7 2 16 17 25
lbac9s; 22; lay blue at c nine now;  14 3 27 2 4 14 23 7 2 3 22 2 5 2 16 11 16 7 2 16 17 25
lbad1a; 22; lay blue at d one soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 17 16 7 2 21 17 17 16
lbad1n; 21; lay blue at d one now;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 17 16 7 2 16 17 25
lbad1p; 24; lay blue at d one please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 17 16 7 2 18 14 7 3 21 7
lbad1s; 24; lay blue at d one please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 17 16 7 2 18 14 7 3 21 7
lbad2a; 22; lay blue at d two soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 22 25 17 2 21 17 17 16
lbad2p; 24; lay blue at d two please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 22 25 17 2 18 14 7 3 21 7
lbad2s; 24; lay blue at d two please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 22 25 17 2 18 14 7 3 21 7
lbad3a; 22; lay blue at d two soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 22 25 17 2 21 17 17 16
lbad3p; 24; lay blue at d two please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 22 25 17 2 18 14 7 3 21 7
lbad4a; 23; lay blue at d four soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 8 17 23 20 2 21 17 17 16
lbad4n; 22; lay blue at d four now;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 8 17 23 20 2 16 17 25
lbad5n; 22; lay blue at d five now;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 8 11 24 7 2 16 17 25
lbad5s; 22; lay blue at d five now;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 8 11 24 7 2 16 17 25
lbad6p; 24; lay blue at d six please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 21 11 26 2 18 14 7 3 21 7
lbad6s; 24; lay blue at d six please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 21 11 26 2 18 14 7 3 21 7
lbad7a; 24; lay blue at d seven soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 21 7 24 7 16 2 21 17 17 16
lbad7p; 26; lay blue at d seven please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 21 7 24 7 16 2 18 14 7 3 21 7
lbad8a; 24; lay blue at d eight soon;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 7 11 9 10 22 2 21 17 17 16
lbadzn; 22; lay blue at d zero now;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 28 7 20 17 2 16 17 25
lbadzp; 25; lay blue at d zero please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 28 7 20 17 2 18 14 7 3 21 7
lbadzs; 25; lay blue at d zero please;  14 3 27 2 4 14 23 7 2 3 22 2 6 2 28 7 20 17 2 18 14 7 3 21 7
lbag6n; 21; lay blue at g six now;  14 3 27 2 4 14 23 7 2 3 22 2 9 2 21 11 26 2 16 17 25
lbag7s; 23; lay blue at g seven now;  14 3 27 2 4 14 23 7 2 3 22 2 9 2 21 7 24 7 16 2 16 17 25
lbag8p; 26; lay blue at g eight please;  14 3 27 2 4 14 23 7 2 3 22 2 9 2 7 11 9 10 22 2 18 14 7 3 21 7
lbag9a; 23; lay blue at g nine soon;  14 3 27 2 4 14 23 7 2 3 22 2 9 2 16 11 16 7 2 21 17 17 16
lbaj2n; 21; lay blue at j two now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 22 25 17 2 16 17 25
lbaj3n; 21; lay blue at j two now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 22 25 17 2 16 17 25
lbaj3s; 21; lay blue at j two now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 22 25 17 2 16 17 25
lbaj4n; 22; lay blue at j four now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 17 23 20 2 16 17 25
lbaj4p; 25; lay blue at j four please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 17 23 20 2 18 14 7 3 21 7
lbaj4s; 25; lay blue at j four please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 17 23 20 2 18 14 7 3 21 7
lbaj5a; 23; lay blue at j five soon;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 11 24 7 2 21 17 17 16
lbaj5n; 22; lay blue at j five now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 11 24 7 2 16 17 25
lbaj5p; 25; lay blue at j five please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 11 24 7 2 18 14 7 3 21 7
lbaj5s; 25; lay blue at j five please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 8 11 24 7 2 18 14 7 3 21 7
lbaj6a; 22; lay blue at j six soon;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 21 11 26 2 21 17 17 16
lbaj6p; 24; lay blue at j six please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 21 11 26 2 18 14 7 3 21 7
lbaj6s; 24; lay blue at j six please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 21 11 26 2 18 14 7 3 21 7
lbaj7a; 24; lay blue at j seven soon;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 21 7 24 7 16 2 21 17 17 16
lbaj7p; 26; lay blue at j seven please;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 21 7 24 7 16 2 18 14 7 3 21 7
lbaj8a; 24; lay blue at j eight soon;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 7 11 9 10 22 2 21 17 17 16
lbaj8n; 23; lay blue at j eight now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 7 11 9 10 22 2 16 17 25
lbaj9n; 22; lay blue at j nine now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 16 11 16 7 2 16 17 25
lbaj9s; 22; lay blue at j nine now;  14 3 27 2 4 14 23 7 2 3 22 2 12 2 16 11 16 7 2 16 17 25
lbak1a; 22; lay blue at k one soon;  14 3 27 2 4 14 23 7 2 3 22 2 13 2 17 16 7 2 21 17 17 16
lbak1p; 24; lay blue at k one please;  14 3 27 2 4 14 23 7 2 3 22 2 13 2 17 16 7 2 18 14 7 3 21 7
lbak2a; 22; lay blue at k two soon;  14 3 27 2 4 14 23 7 2 3 22 2 13 2 22 25 17 2 21 17 17 16
lbakzp; 25; lay blue at k zero please;  14 3 27 2 4 14 23 7 2 3 22 2 13 2 28 7 20 17 2 18 14 7 3 21 7
lbakzs; 25; lay blue at k zero please;  14 3 27 2 4 14 23 7 2 3 22 2 13 2 28 7 20 17 2 18 14 7 3 21 7
lban1s; 24; lay blue at n one please;  14 3 27 2 4 14 23 7 2 3 22 2 16 2 17 16 7 2 18 14 7 3 21 7
lban2p; 24; lay blue at n two please;  14 3 27 2 4 14 23 7 2 3 22 2 16 2 22 25 17 2 18 14 7 3 21 7
lban3a; 22; lay blue at n two soon;  14 3 27 2 4 14 23 7 2 3 22 2 16 2 22 25 17 2 21 17 17 16
lbanzn; 22; lay blue at n zero now;  14 3 27 2 4 14 23 7 2 3 22 2 16 2 28 7 20 17 2 16 17 25
lbap6n; 21; lay blue at p six now;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 21 11 26 2 16 17 25
lbap7n; 23; lay blue at p seven now;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 21 7 24 7 16 2 16 17 25
lbap7s; 23; lay blue at p seven now;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 21 7 24 7 16 2 16 17 25
lbap8n; 23; lay blue at p eight now;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 7 11 9 10 22 2 16 17 25
lbap8p; 26; lay blue at p eight please;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 7 11 9 10 22 2 18 14 7 3 21 7
lbap8s; 26; lay blue at p eight please;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 7 11 9 10 22 2 18 14 7 3 21 7
lbap9a; 23; lay blue at p nine soon;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 16 11 16 7 2 21 17 17 16
lbap9n; 22; lay blue at p nine now;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 16 11 16 7 2 16 17 25
lbap9p; 25; lay blue at p nine please;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 16 11 16 7 2 18 14 7 3 21 7
lbap9s; 25; lay blue at p nine please;  14 3 27 2 4 14 23 7 2 3 22 2 18 2 16 11 16 7 2 18 14 7 3 21 7
lbaq1a; 22; lay blue at q one soon;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 17 16 7 2 21 17 17 16
lbaq1p; 24; lay blue at q one please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 17 16 7 2 18 14 7 3 21 7
lbaq2a; 22; lay blue at q two soon;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 22 25 17 2 21 17 17 16
lbaq2n; 21; lay blue at q two now;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 22 25 17 2 16 17 25
lbaq3n; 21; lay blue at q two now;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 22 25 17 2 16 17 25
lbaq3s; 21; lay blue at q two now;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 22 25 17 2 16 17 25
lbaq4p; 25; lay blue at q four please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 8 17 23 20 2 18 14 7 3 21 7
lbaq4s; 25; lay blue at q four please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 8 17 23 20 2 18 14 7 3 21 7
lbaq5a; 23; lay blue at q five soon;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 8 11 24 7 2 21 17 17 16
lbaq5p; 25; lay blue at q five please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 8 11 24 7 2 18 14 7 3 21 7
lbaq6a; 22; lay blue at q six soon;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 21 11 26 2 21 17 17 16
lbaqza; 23; lay blue at q zero soon;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 28 7 20 17 2 21 17 17 16
lbaqzp; 25; lay blue at q zero please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 28 7 20 17 2 18 14 7 3 21 7
lbaqzs; 25; lay blue at q zero please;  14 3 27 2 4 14 23 7 2 3 22 2 19 2 28 7 20 17 2 18 14 7 3 21 7
lbat4n; 22; lay blue at t four now;  14 3 27 2 4 14 23 7 2 3 22 2 22 2 8 17 23 20 2 16 17 25
lbat5s; 22; lay blue at t five now;  14 3 27 2 4 14 23 7 2 3 22 2 22 2 8 11 24 7 2 16 17 25
lbat6p; 24; lay blue at t six please;  14 3 27 2 4 14 23 7 2 3 22 2 22 2 21 11 26 2 18 14 7 3 21 7
lbat7a; 24; lay blue at t seven soon;  14 3 27 2 4 14 23 7 2 3 22 2 22 2 21 7 24 7 16 2 21 17 17 16
lbax1n; 21; lay blue at x one now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 17 16 7 2 16 17 25
lbax1s; 21; lay blue at x one now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 17 16 7 2 16 17 25
lbax2n; 21; lay blue at x two now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 16 17 25
lbax2p; 24; lay blue at x two please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 18 14 7 3 21 7
lbax2s; 24; lay blue at x two please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 18 14 7 3 21 7
lbax3a; 22; lay blue at x two soon;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 21 17 17 16
lbax3n; 21; lay blue at x two now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 16 17 25
lbax3p; 24; lay blue at x two please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 18 14 7 3 21 7
lbax3s; 24; lay blue at x two please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 22 25 17 2 18 14 7 3 21 7
lbax4a; 23; lay blue at x four soon;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 8 17 23 20 2 21 17 17 16
lbax4p; 25; lay blue at x four please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 8 17 23 20 2 18 14 7 3 21 7
lbax4s; 25; lay blue at x four please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 8 17 23 20 2 18 14 7 3 21 7
lbax5a; 23; lay blue at x five soon;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 8 11 24 7 2 21 17 17 16
lbax5p; 25; lay blue at x five please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 8 11 24 7 2 18 14 7 3 21 7
lbax6a; 22; lay blue at x six soon;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 21 11 26 2 21 17 17 16
lbax6n; 21; lay blue at x six now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 21 11 26 2 16 17 25
lbax7n; 23; lay blue at x seven now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 21 7 24 7 16 2 16 17 25
lbax7s; 23; lay blue at x seven now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 21 7 24 7 16 2 16 17 25
lbax8p; 26; lay blue at x eight please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 7 11 9 10 22 2 18 14 7 3 21 7
lbax8s; 26; lay blue at x eight please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 7 11 9 10 22 2 18 14 7 3 21 7
lbax9a; 23; lay blue at x nine soon;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 16 11 16 7 2 21 17 17 16
lbax9p; 25; lay blue at x nine please;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 16 11 16 7 2 18 14 7 3 21 7
lbaxzn; 22; lay blue at x zero now;  14 3 27 2 4 14 23 7 2 3 22 2 26 2 28 7 20 17 2 16 17 25
lbayza; 23; lay blue at y zero soon;  14 3 27 2 4 14 23 7 2 3 22 2 27 2 28 7 20 17 2 21 17 17 16
lbba6n; 21; lay blue by a six now;  14 3 27 2 4 14 23 7 2 4 27 2 3 2 21 11 26 2 16 17 25
lbba7s; 23; lay blue by a seven now;  14 3 27 2 4 14 23 7 2 4 27 2 3 2 21 7 24 7 16 2 16 17 25
lbba8p; 26; lay blue by a eight please;  14 3 27 2 4 14 23 7 2 4 27 2 3 2 7 11 9 10 22 2 18 14 7 3 21 7
lbba9a; 23; lay blue by a nine soon;  14 3 27 2 4 14 23 7 2 4 27 2 3 2 16 11 16 7 2 21 17 17 16
lbbd2n; 21; lay blue by d two now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 22 25 17 2 16 17 25
lbbd3n; 21; lay blue by d two now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 22 25 17 2 16 17 25
lbbd3s; 21; lay blue by d two now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 22 25 17 2 16 17 25
lbbd4n; 22; lay blue by d four now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 17 23 20 2 16 17 25
lbbd4p; 25; lay blue by d four please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 17 23 20 2 18 14 7 3 21 7
lbbd4s; 25; lay blue by d four please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 17 23 20 2 18 14 7 3 21 7
lbbd5a; 23; lay blue by d five soon;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 11 24 7 2 21 17 17 16
lbbd5n; 22; lay blue by d five now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 11 24 7 2 16 17 25
lbbd5p; 25; lay blue by d five please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 11 24 7 2 18 14 7 3 21 7
lbbd5s; 25; lay blue by d five please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 8 11 24 7 2 18 14 7 3 21 7
lbbd6a; 22; lay blue by d six soon;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 21 11 26 2 21 17 17 16
lbbd6p; 24; lay blue by d six please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 21 11 26 2 18 14 7 3 21 7
lbbd6s; 24; lay blue by d six please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 21 11 26 2 18 14 7 3 21 7
lbbd7a; 24; lay blue by d seven soon;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 21 7 24 7 16 2 21 17 17 16
lbbd7p; 26; lay blue by d seven please;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 21 7 24 7 16 2 18 14 7 3 21 7
lbbd8a; 24; lay blue by d eight soon;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 7 11 9 10 22 2 21 17 17 16
lbbd8n; 23; lay blue by d eight now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 7 11 9 10 22 2 16 17 25
lbbd9n; 22; lay blue by d nine now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 16 11 16 7 2 16 17 25
lbbd9s; 22; lay blue by d nine now;  14 3 27 2 4 14 23 7 2 4 27 2 6 2 16 11 16 7 2 16 17 25
lbbe1a; 22; lay blue by e one soon;  14 3 27 2 4 14 23 7 2 4 27 2 7 2 17 16 7 2 21 17 17 16
lbbe1p; 24; lay blue by e one please;  14 3 27 2 4 14 23 7 2 4 27 2 7 2 17 16 7 2 18 14 7 3 21 7
lbbe2a; 22; lay blue by e two soon;  14 3 27 2 4 14 23 7 2 4 27 2 7 2 22 25 17 2 21 17 17 16
lbbezp; 25; lay blue by e zero please;  14 3 27 2 4 14 23 7 2 4 27 2 7 2 28 7 20 17 2 18 14 7 3 21 7
lbbezs; 25; lay blue by e zero please;  14 3 27 2 4 14 23 7 2 4 27 2 7 2 28 7 20 17 2 18 14 7 3 21 7
lbbh1s; 24; lay blue by h one please;  14 3 27 2 4 14 23 7 2 4 27 2 10 2 17 16 7 2 18 14 7 3 21 7
lbbh2p; 24; lay blue by h two please;  14 3 27 2 4 14 23 7 2 4 27 2 10 2 22 25 17 2 18 14 7 3 21 7
lbbh3a; 22; lay blue by h two soon;  14 3 27 2 4 14 23 7 2 4 27 2 10 2 22 25 17 2 21 17 17 16
lbbhzn; 22; lay blue by h zero now;  14 3 27 2 4 14 23 7 2 4 27 2 10 2 28 7 20 17 2 16 17 25
lbbj6n; 21; lay blue by j six now;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 21 11 26 2 16 17 25
lbbj7n; 23; lay blue by j seven now;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 21 7 24 7 16 2 16 17 25
lbbj7s; 23; lay blue by j seven now;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 21 7 24 7 16 2 16 17 25
lbbj8n; 23; lay blue by j eight now;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 7 11 9 10 22 2 16 17 25
lbbj8p; 26; lay blue by j eight please;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 7 11 9 10 22 2 18 14 7 3 21 7
lbbj8s; 26; lay blue by j eight please;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 7 11 9 10 22 2 18 14 7 3 21 7
lbbj9a; 23; lay blue by j nine soon;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 16 11 16 7 2 21 17 17 16
lbbj9n; 22; lay blue by j nine now;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 16 11 16 7 2 16 17 25
lbbj9p; 25; lay blue by j nine please;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 16 11 16 7 2 18 14 7 3 21 7
lbbj9s; 25; lay blue by j nine please;  14 3 27 2 4 14 23 7 2 4 27 2 12 2 16 11 16 7 2 18 14 7 3 21 7
lbbk1a; 22; lay blue by k one soon;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 17 16 7 2 21 17 17 16
lbbk1p; 24; lay blue by k one please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 17 16 7 2 18 14 7 3 21 7
lbbk2a; 22; lay blue by k two soon;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 22 25 17 2 21 17 17 16
lbbk2n; 21; lay blue by k two now;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 22 25 17 2 16 17 25
lbbk3n; 21; lay blue by k two now;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 22 25 17 2 16 17 25
lbbk3s; 21; lay blue by k two now;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 22 25 17 2 16 17 25
lbbk4p; 25; lay blue by k four please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 8 17 23 20 2 18 14 7 3 21 7
lbbk4s; 25; lay blue by k four please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 8 17 23 20 2 18 14 7 3 21 7
lbbk5a; 23; lay blue by k five soon;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 8 11 24 7 2 21 17 17 16
lbbk5p; 25; lay blue by k five please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 8 11 24 7 2 18 14 7 3 21 7
lbbk6a; 22; lay blue by k six soon;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 21 11 26 2 21 17 17 16
lbbkza; 23; lay blue by k zero soon;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 28 7 20 17 2 21 17 17 16
lbbkzp; 25; lay blue by k zero please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 28 7 20 17 2 18 14 7 3 21 7
lbbkzs; 25; lay blue by k zero please;  14 3 27 2 4 14 23 7 2 4 27 2 13 2 28 7 20 17 2 18 14 7 3 21 7
lbbn4n; 22; lay blue by n four now;  14 3 27 2 4 14 23 7 2 4 27 2 16 2 8 17 23 20 2 16 17 25
lbbn5s; 22; lay blue by n five now;  14 3 27 2 4 14 23 7 2 4 27 2 16 2 8 11 24 7 2 16 17 25
lbbn6p; 24; lay blue by n six please;  14 3 27 2 4 14 23 7 2 4 27 2 16 2 21 11 26 2 18 14 7 3 21 7
lbbn7a; 24; lay blue by n seven soon;  14 3 27 2 4 14 23 7 2 4 27 2 16 2 21 7 24 7 16 2 21 17 17 16
lbbq1n; 21; lay blue by q one now;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 17 16 7 2 16 17 25
lbbq1s; 21; lay blue by q one now;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 17 16 7 2 16 17 25
lbbq2n; 21; lay blue by q two now;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 16 17 25
lbbq2p; 24; lay blue by q two please;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 18 14 7 3 21 7
lbbq2s; 24; lay blue by q two please;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 18 14 7 3 21 7
lbbq3a; 22; lay blue by q two soon;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 21 17 17 16
lbbq3n; 21; lay blue by q two now;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 16 17 25
lbbq3p; 24; lay blue by q two please;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 18 14 7 3 21 7
lbbq3s; 24; lay blue by q two please;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 22 25 17 2 18 14 7 3 21 7
lbbq4a; 23; lay blue by q four soon;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 8 17 23 20 2 21 17 17 16
lbbq4p; 25; lay blue by q four please;  14 3 27 2 4 14 23 7 2 4 27 2 19 2 8 17 23 20 2 18 14 7 3 21 7
